"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"msedgewebview2","1","1156","2272872861696","96530432","30814208","45928","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"39.609375",,,,,"Process","8",,"False",,"5872","Microsoft.Win32.SafeHandles.SafeProcessHandle","1156","22236",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","45928","45928","30814208","30814208","919064","919064","37040128","37040128","109252608","109252608","1034379264","2273072078848","True","Normal","30814208","30814208","00:00:19.6093750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:39.6093750","00:00:20","835162112","2272872861696","False",,,,"96530432","96530432",,
"msedgewebview2","1","326","2259671109632","95195136","80625664","20592","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"17.84375",,,,,"Process","8",,"False",,"4992","Microsoft.Win32.SafeHandles.SafeProcessHandle","326","22540",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20592","20592","80625664","80625664","565144","565144","145395712","145395712","202805248","202805248","375930880","2263823695872","True","Normal","80625664","80625664","00:00:03.6250000","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:17.8437500","00:00:14.2187500","518311936","2259671109632","False",,,,"95195136","95195136",,
"MsMpEng","0","971","2205797756928","153591808","354258944","196152",,,,,,,,"Process","8",,,,,,"971","4824",".","0","",,,,,"196152","196152","354258944","354258944","941920","941920","2028154880","2028154880","1899114496","1899114496","-1441812480","2206171377664",,,"354258944","354258944",,"MsMpEng",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"-1815433216","2205797756928","False",,,,"153591808","153591808",,
"MsMpEngCP","0","151","2203768619008","111005696","178569216","64248",,,,,,,,"Process","8",,,,,,"151","21520",".","0","",,,,,"64248","64248","178569216","178569216","437648","437648","205836288","205836288","184557568","184557568","477044736","2203795267584",,,"178569216","178569216",,"MsMpEngCP",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"450396160","2203768619008","False",,,,"111005696","111005696",,
"msteams","1","13500","2220769206272","43081728","10285056","34120","C:\Program Files\WindowsApps\MicrosoftTeams_21246.604.977.8355_x64__8wekyb3d8bbwe\msteams.exe","Microsoft Corporation","37.703125","21246.604.977.8355","21246.604.977.8355","Microsoft Teams (Preview)","Microsoft Teams (Preview)","Process","8",,"False",,"8176","Microsoft.Win32.SafeHandles.SafeProcessHandle","13500","5584",".","0","","System.Diagnostics.ProcessModule (msteams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","34120","34120","10285056","10285056","593472","593472","14573568","14573568","55967744","55967744","305790976","2220803883008","True","Normal","10285056","10285056","00:00:29.9687500","msteams","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:37.7031250","00:00:07.7343750","271114240","2220769206272","False",,,,"43081728","43081728",,
"NisSrv","0","215","2203424636928","10764288","4231168","12352",,,,,,,,"Process","8",,,,,,"215","8872",".","0","",,,,,"12352","12352","4231168","4231168","124680","124680","6529024","6529024","12476416","12476416","120156160","2203438379008",,,"4231168","4231168",,"NisSrv",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"106414080","2203424636928","False",,,,"10764288","10764288",,
"nvapiw","1","121","4411813888","7172096","4050944","9376","C:\Program Files\Dell\DellDataVault\nvapiw.exe","Dell Technologies Inc.","0.15625","5.5.21.1134","5.5.21.1134","DDV Nvidia Graphics Worker","Dell Data Vault","Process","8",,"False",,"3672","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","16536",".","0","","System.Diagnostics.ProcessModule (nvapiw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","4050944","4050944","153584","153584","4120576","4120576","9936896","9936896","119787520","4414754816","True","Normal","4050944","4050944","00:00:00.1250000","nvapiw","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:23:44 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0312500","116846592","4411813888","False",,,,"7172096","7172096",,
"NVDisplay.Container","0","310","2203431903232","14016512","4608000","15760",,,,,,,,"Process","8",,,,,,"310","2188",".","0","",,,,,"15760","15760","4608000","4608000","151192","151192","7270400","7270400","20103168","20103168","135192576","2203453415424",,,"4608000","4608000",,"NVDisplay.Container",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"113680384","2203431903232","False",,,,"14016512","14016512",,
"NVDisplay.Container","1","639","2203679924224","31715328","33300480","29656",,,,,,,,"Process","8",,,,,,"639","9180",".","0","",,,,,"29656","29656","33300480","33300480","343912","343912","163426304","163426304","169582592","169582592","403632128","2203721854976",,,"33300480","33300480",,"NVDisplay.Container",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"361701376","2203679924224","False",,,,"31715328","31715328",,
"NvTelemetryContainer","0","232","62988288","11833344","2973696","15376",,,,,,,,"Process","8",,,,,,"232","4748",".","0","",,,,,"15376","15376","2973696","2973696","112600","112600","3727360","3727360","13885440","13885440","73474048","73474048",,,"2973696","2973696",,"NvTelemetryContainer",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"62988288","62988288","False",,,,"11833344","11833344",,
"nvwmi64","0","175","2203414302720","9854976","2678784","10456",,,,,,,,"Process","8",,,,,,"175","4100",".","0","",,,,,"10456","10456","2678784","2678784","117680","117680","4067328","4067328","13336576","13336576","106983424","2203425206272",,,"2678784","2678784",,"nvwmi64",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"96079872","2203414302720","False",,,,"9854976","9854976",,
"nvwmi64","1","206","2203480231936","13860864","6549504","14056",,,,,,,,"Process","8",,,,,,"206","7612",".","0","",,,,,"14056","14056","6549504","6549504","179584","179584","41938944","41938944","49319936","49319936","183468032","2203501690880",,,"6549504","6549504",,"nvwmi64",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"162009088","2203480231936","False",,,,"13860864","13860864",,
"OfficeClickToRun","0","834","2203585601536","41648128","37900288","29568",,,,,,,,"Process","8",,,,,,"834","4316",".","0","",,,,,"29568","29568","37900288","37900288","319080","319080","60895232","60895232","85004288","85004288","281567232","2203599790080",,,"37900288","37900288",,"OfficeClickToRun",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"267378688","2203585601536","False",,,,"41648128","41648128",,
"openvpn-gui","1","165","4426067968","11063296","3055616","12368","C:\Program Files\OpenVPN\bin\openvpn-gui.exe","OpenVPN GUI","0.4375","11.25.0.0","11.25.0.0","OpenVPN GUI for Windows","OpenVPN GUI","Process","8",,"False",,"4932","Microsoft.Win32.SafeHandles.SafeProcessHandle","165","6688",".","0","","System.Diagnostics.ProcessModule (openvpn-gui.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12368","12368","3055616","3055616","182720","182720","3170304","3170304","12066816","12066816","145686528","4440653824","True","Normal","3055616","3055616","00:00:00.3281250","openvpn-gui","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.1093750","131100672","4426067968","False",,,,"11063296","11063296",,
"openvpnserv","0","101","4367941632","4927488","1138688","7800",,,,,,,,"Process","8",,,,,,"101","4572",".","0","",,,,,"7800","7800","1138688","1138688","71288","71288","1249280","1249280","5689344","5689344","81362944","4376330240",,,"1138688","1138688",,"openvpnserv",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72974336","4367941632","False",,,,"4927488","4927488",,
"poaService","0","423","4947763200","28536832","36274176","29592",,,,,,,,"Process","8",,,,,,"423","4764",".","0","",,,,,"29592","29592","36274176","36274176","360776","360776","37081088","37081088","47484928","47484928","662618112","4957585408",,,"36274176","36274176",,"poaService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"652795904","4947763200","False",,,,"28536832","28536832",,
"poaSmSrv","0","165","4382023680","7757824","1744896","9712",,,,,,,,"Process","8",,,,,,"165","4680",".","0","",,,,,"9712","9712","1744896","1744896","103496","103496","1871872","1871872","8708096","8708096","93446144","4388413440",,,"1744896","1744896",,"poaSmSrv",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87056384","4382023680","False",,,,"7757824","7757824",,
"poaTaServ","0","135","4367884288","6516736","1478656","8352",,,,,,,,"Process","8",,,,,,"135","4696",".","0","",,,,,"8352","8352","1478656","1478656","73912","73912","1597440","1597440","7348224","7348224","80257024","4375224320",,,"1478656","1478656",,"poaTaServ",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72916992","4367884288","False",,,,"6516736","6516736",,
"POWERPNT","1","1453","2208844890112","333778944","351182848","77400","C:\Program Files\Microsoft Office\Root\Office16\POWERPNT.EXE","Microsoft Corporation","50.015625","16.0.14326.20238","16.0.14326.20238","Microsoft PowerPoint","Microsoft Office","Process","8",,"False",,"5868","Microsoft.Win32.SafeHandles.SafeProcessHandle","1453","4416",".","2492884","PowerShell Crash Course.pptx - PowerPoint","System.Diagnostics.ProcessModule (POWERPNT.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","77400","77400","351182848","351182848","2744144","2744144","560943104","560943104","617365504","617365504","1200017408","2213108174848","True","Normal","351182848","351182848","00:00:16.0781250","POWERPNT","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 9:42:29 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:50.0156250","00:00:33.9375000","1231699968","2208844890112","False",,,,"333778944","333778944",,
"powershell","1","1289","2204518842368","301076480","281358336","99632","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","Microsoft Corporation","87.90625","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Windows PowerShell","Microsoft? Windows? Operating System","Process","8",,"False",,"2348","Microsoft.Win32.SafeHandles.SafeProcessHandle","1289","21156",".","1707388","get-process | Out-GridView
","System.Diagnostics.ProcessModule (powershell.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","99632","99632","281358336","281358336","1203160","1203160","377036800","377036800","358080512","358080512","1200685056","2204518907904","True","Normal","281358336","281358336","00:00:33.9375000","powershell","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 11:13:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:27.9687500","00:00:54.0312500","1200619520","2204518842368","False",,,,"301076480","301076480",,
"PresentationFontCache","0","239","4872130560","19009536","29356032","28216",,,,,,,,"Process","8",,,,,,"239","9784",".","0","",,,,,"28216","28216","29356032","29356032","246544","246544","31813632","31813632","26607616","26607616","618606592","4913573888",,,"29356032","29356032",,"PresentationFontCache",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"577163264","4872130560","False",,,,"19009536","19009536",,
"ProcessHacker","1","1166","4501282816","36515840","34967552","20320","C:\Program Files\Process Hacker 2\ProcessHacker.exe","wj32","906.421875","2.39.0.124","2.39.0.124","Process Hacker","Process Hacker","Process","13",,"False",,"4312","Microsoft.Win32.SafeHandles.SafeProcessHandle","1166","9604",".","0","","System.Diagnostics.ProcessModule (ProcessHacker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20320","20320","34967552","34967552","377328","377328","36532224","36532224","76120064","76120064","376512512","4671479808","True","High","34967552","34967552","00:12:58.0156250","ProcessHacker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:53 PM",,"System.Diagnostics.ProcessThreadCollection","00:15:06.4218750","00:02:08.4062500","206315520","4501282816","False",,,,"36515840","36515840",,
"ProtonVPN","1","991","5507309568","156717056","187805696","84168","C:\Program Files (x86)\Proton Technologies\ProtonVPN\ProtonVPN.exe","","1139.8125","1.22.1.0","1.22.1-90dc7a6c","ProtonVPN","ProtonVPN","Process","8",,"False",,"4852","Microsoft.Win32.SafeHandles.SafeProcessHandle","991","21508",".","0","","System.Diagnostics.ProcessModule (ProtonVPN.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","84168","84168","187805696","187805696","1163120","1163120","316067840","316067840","364453888","364453888","1285873664","5580840960","True","Normal","187805696","187805696","00:02:29.6562500","ProtonVPN","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 7:46:37 AM",,"System.Diagnostics.ProcessThreadCollection","00:18:59.8125000","00:16:30.1562500","1212342272","5507309568","False",,,,"156717056","156717056",,
"ProtonVPN.UpdateService","0","603","4953423872","44683264","41881600","35704",,,,,,,,"Process","8",,,,,,"603","23608",".","0","",,,,,"35704","35704","41881600","41881600","445024","445024","42696704","42696704","60968960","60968960","673546240","4968513536",,,"41881600","41881600",,"ProtonVPN.UpdateService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"658456576","4953423872","False",,,,"44683264","44683264",,
"ProtonVPNService","0","825","4962406400","49852416","50712576","37920",,,,,,,,"Process","8",,,,,,"825","16184",".","0","",,,,,"37920","37920","50712576","50712576","439256","439256","53620736","53620736","73662464","73662464","708374528","5003341824",,,"50712576","50712576",,"ProtonVPNService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"667439104","4962406400","False",,,,"49852416","49852416",,
"pwsh","1","1421","2204574154752","253792256","169017344","117288","C:\Program Files\PowerShell\7\pwsh.exe","Microsoft Corporation","25.140625","7.1.4.0","7.1.4 SHA: c53ee4400fb5f6833215e78e9787356181d2eac9","pwsh","PowerShell","Process","8",,"False",,"1932","Microsoft.Win32.SafeHandles.SafeProcessHandle","1421","19044",".","0","","System.Diagnostics.ProcessModule (pwsh.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","117288","117288","169017344","169017344","1005552","1005552","169050112","169050112","253808640","253808640","1387028480","2204705251328","True","Normal","169017344","169017344","00:00:09.0937500","pwsh","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 11:13:46 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:25.1406250","00:00:16.0468750","1255931904","2204574154752","False",,,,"253792256","253792256",,
"pwsh","1","852","2204169023488","69529600","44331008","64352","C:\Program Files\PowerShell\7\pwsh.exe","Microsoft Corporation","1.59375","7.1.4.0","7.1.4 SHA: c53ee4400fb5f6833215e78e9787356181d2eac9","pwsh","PowerShell","Process","8",,"False",,"5408","Microsoft.Win32.SafeHandles.SafeProcessHandle","852","27472",".","2098012","PowerShell 7 (x64)","System.Diagnostics.ProcessModule (pwsh.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","64352","64352","44331008","44331008","433792","433792","44457984","44457984","89772032","89772032","864591872","2204182814720","True","Normal","44331008","44331008","00:00:00.4843750","pwsh","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 11:12:52 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5937500","00:00:01.1093750","850800640","2204169023488","False",,,,"69529600","69529600",,
"RAVBg64","1","292","4436426752","11866112","5971968","14880",,,,,,,,"Process","8",,,,,,"292","5516",".","0","",,,,,"14880","14880","5971968","5971968","204072","204072","6168576","6168576","15958016","15958016","147750912","4442718208",,,"5971968","5971968",,"RAVBg64",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"141459456","4436426752","False",,,,"11866112","11866112",,
"RAVBg64","1","283","4429701120","11554816","4505600","14336","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe","Realtek Semiconductor","0.421875","1.0.296.1","1.0.296.1","HD Audio Background Process","HD Audio Background Process","Process","8",,"False",,"6020","Microsoft.Win32.SafeHandles.SafeProcessHandle","283","11888",".","0","","System.Diagnostics.ProcessModule (RAVBg64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14336","14336","4505600","4505600","192776","192776","5058560","5058560","14516224","14516224","145125376","4440092672","True","Normal","4505600","4505600","00:00:00.2343750","RAVBg64","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:44 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4218750","00:00:00.1875000","134733824","4429701120","False",,,,"11554816","11554816",,
"RdrCEF","1","611","344920064","37818368","18010112","33336","C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe","Adobe Systems Incorporated","5.25","21.5.20060.443953","21.5.20060.443953","Adobe RdrCEF","","Process","8",,"False",,"6604","Microsoft.Win32.SafeHandles.SafeProcessHandle","611","6348",".","0","","System.Diagnostics.ProcessModule (RdrCEF.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33336","33336","18010112","18010112","497704","497704","24485888","24485888","47206400","47206400","365158400","365158400","True","Normal","18010112","18010112","00:00:02.9375000","RdrCEF","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 9:16:18 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.2500000","00:00:02.3125000","344920064","344920064","False",,,,"37818368","37818368",,
"RdrCEF","1","313","374521856","45322240","52146176","35480","C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe","Adobe Systems Incorporated","2.796875","21.5.20060.443953","21.5.20060.443953","Adobe RdrCEF","","Process","8",,"False",,"6804","Microsoft.Win32.SafeHandles.SafeProcessHandle","313","7952",".","0","","System.Diagnostics.ProcessModule (RdrCEF.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35480","35480","52146176","52146176","382712","382712","75689984","75689984","99033088","99033088","386580480","386580480","True","Normal","52146176","52146176","00:00:00.5312500","RdrCEF","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 9:16:27 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.7968750","00:00:02.2656250","374521856","374521856","False",,,,"45322240","45322240",,
"RdrCEF","1","341","405934080","56643584","79421440","39424","C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe","Adobe Systems Incorporated","4.828125","21.5.20060.443953","21.5.20060.443953","Adobe RdrCEF","","Process","8",,"False",,"7668","Microsoft.Win32.SafeHandles.SafeProcessHandle","341","21716",".","0","","System.Diagnostics.ProcessModule (RdrCEF.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","39424","39424","79421440","79421440","400032","400032","87359488","87359488","112902144","112902144","412749824","412749824","True","Normal","79421440","79421440","00:00:00.6562500","RdrCEF","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 9:16:20 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.8281250","00:00:04.1718750","405934080","405934080","False",,,,"56643584","56643584",,
"Registry","0","0","167178240","63029248","10878976","20808",,,,,,,,"Process","8",,,,,,"0","168",".","0","",,,,,"20808","20808","10878976","10878976","330744","330744","196136960","196136960","402976768","402976768","570081280","570081280",,,"10878976","10878976",,"Registry",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"167178240","167178240","False",,,,"63029248","63029248",,
"RegSrvc","0","181","4403175424","9474048","2199552","11208",,,,,,,,"Process","8",,,,,,"181","4756",".","0","",,,,,"11208","11208","2199552","2199552","141792","141792","2326528","2326528","10670080","10670080","116654080","4411621376",,,"2199552","2199552",,"RegSrvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"108208128","4403175424","False",,,,"9474048","9474048",,
"RstMwService","0","131","2203397644288","6995968","1523712","8624",,,,,,,,"Process","8",,,,,,"131","4808",".","0","",,,,,"8624","8624","1523712","1523712","87496","87496","1921024","1921024","7938048","7938048","83615744","2203401838592",,,"1523712","1523712",,"RstMwService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79421440","2203397644288","False",,,,"6995968","6995968",,
"RtkAudioService64","0","231","4391878656","7507968","1908736","9712",,,,,,,,"Process","8",,,,,,"231","3396",".","0","",,,,,"9712","9712","1908736","1908736","119800","119800","2179072","2179072","8753152","8753152","102154240","4397121536",,,"1908736","1908736",,"RtkAudioService64",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"96911360","4391878656","False",,,,"7507968","7507968",,
"RtkNGUI64","1","396","4460343296","14516224","4677632","16344","C:\Program Files\Realtek\Audio\HDA\RtkNGUI64.exe","Realtek Semiconductor","0.640625","1.0.703.1","1.0.703.1","Realtek HD Audio Manager","Realtek HD USB Audio Manager","Process","8",,"False",,"2860","Microsoft.Win32.SafeHandles.SafeProcessHandle","396","12928",".","0","","System.Diagnostics.ProcessModule (RtkNGUI64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16344","16344","4677632","4677632","254320","254320","4771840","4771840","15978496","15978496","170618880","4465586176","True","Normal","4677632","4677632","00:00:00.4687500","RtkNGUI64","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:44 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6406250","00:00:00.1718750","165376000","4460343296","False",,,,"14516224","14516224",,
"RtkUGui64","1","232","4431147008","10461184","2531328","13320","C:\Windows\System32\RtkUGui64.exe","Realtek Semiconductor","0.15625","1.0.703.1","1.0.703.1","Realtek USB Audio Manager","Realtek USB Audio Manager","Process","8",,"False",,"6676","Microsoft.Win32.SafeHandles.SafeProcessHandle","232","10876",".","0","","System.Diagnostics.ProcessModule (RtkUGui64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13320","13320","2531328","2531328","194176","194176","2600960","2600960","11366400","11366400","147599360","4442566656","True","Normal","2531328","2531328","00:00:00.1250000","RtkUGui64","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0312500","136179712","4431147008","False",,,,"10461184","10461184",,
"RuntimeBroker","1","779","2203603173376","47230976","16777216","35168","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","9.640625","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"6096","Microsoft.Win32.SafeHandles.SafeProcessHandle","779","716",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35168","35168","16777216","16777216","408712","408712","19652608","19652608","61984768","61984768","562475008","2203880697856","True","Normal","16777216","16777216","00:00:04.5312500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:31 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:09.6406250","00:00:05.1093750","284950528","2203603173376","False",,,,"47230976","47230976",,
"RuntimeBroker","1","301","2203483242496","26562560","6610944","18624","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.5","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"6420","Microsoft.Win32.SafeHandles.SafeProcessHandle","301","10964",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18624","18624","6610944","6610944","253136","253136","8396800","8396800","32755712","32755712","223674368","2203541897216","True","Normal","6610944","6610944","00:00:00.7968750","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:31 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5000000","00:00:00.7031250","165019648","2203483242496","False",,,,"26562560","26562560",,
"RuntimeBroker","1","135","2203406700544","7389184","1699840","8424","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.140625","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"6128","Microsoft.Win32.SafeHandles.SafeProcessHandle","135","12900",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1699840","1699840","105376","105376","2547712","2547712","11087872","11087872","101048320","2203419271168","True","Normal","1699840","1699840","00:00:00.0937500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:51:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0468750","88477696","2203406700544","False",,,,"7389184","7389184",,
"RuntimeBroker","1","806","2203518894080","37466112","10108928","29040","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","25.703125","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"4284","Microsoft.Win32.SafeHandles.SafeProcessHandle","806","13756",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29040","29040","10108928","10108928","342480","342480","12312576","12312576","41689088","41689088","340353024","2203658575872","True","Normal","10108928","10108928","00:00:10.9687500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:23:10 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:25.7031250","00:00:14.7343750","200671232","2203518894080","False",,,,"37466112","37466112",,
"RuntimeBroker","1","412","2203462651904","22740992","4513792","17840","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","4.59375","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"6656","Microsoft.Win32.SafeHandles.SafeProcessHandle","412","15516",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17840","17840","4513792","4513792","225408","225408","6160384","6160384","32763904","32763904","174309376","2203492532224","True","Normal","4513792","4513792","00:00:02.9062500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:59 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.5937500","00:00:01.6875000","144429056","2203462651904","False",,,,"22740992","22740992",,
